      1.842e+07          5.05819
      1.879e+07          4.96615
      1.916e+07          4.87711
      1.955e+07          4.78907
      1.994e+07          4.70304
      2.034e+07            4.618
      2.074e+07          4.53497
      2.116e+07          4.45393
      2.158e+07           4.3749
      2.201e+07          4.29686
      2.245e+07          4.21983
       2.29e+07           4.1448
      2.336e+07          4.07177
      2.383e+07          3.99974
       2.43e+07           3.9287
      2.479e+07          3.85967
      2.528e+07          3.79164
      2.579e+07          3.72462
      2.631e+07          3.65959
      2.683e+07          3.59456
      2.737e+07          3.53153
      2.792e+07           3.4705
      2.847e+07          3.40948
      2.904e+07          3.34945
      2.962e+07          3.29142
      3.022e+07           3.2344
      3.082e+07          3.17837
      3.144e+07          3.12235
      3.207e+07          3.06833
      3.271e+07           3.0153
      3.336e+07          2.96328
      3.403e+07          2.91226
      3.471e+07          2.86224
       3.54e+07          2.81221
      3.611e+07          2.76419
      3.683e+07          2.71617
      3.757e+07          2.67015
      3.832e+07          2.62413
      3.909e+07          2.57911
      3.987e+07          2.53409
      4.067e+07          2.49107
      4.148e+07          2.44805
      4.231e+07          2.40603
      4.316e+07          2.36501
      4.402e+07            2.325
       4.49e+07          2.28498
       4.58e+07          2.24596
      4.671e+07          2.20794
      4.765e+07          2.16993
       4.86e+07          2.13291
      4.957e+07          2.09689
      5.057e+07          2.06088
      5.158e+07          2.02586
      5.261e+07          1.99185
      5.366e+07          1.95783
      5.473e+07          1.92482
      5.583e+07           1.8918
      5.695e+07          1.85979
      5.808e+07          1.82777
      5.925e+07          1.79676
      6.043e+07          1.76675
      6.164e+07          1.73673
      6.287e+07          1.70772
      6.413e+07          1.67871
      6.541e+07          1.64969
      6.672e+07          1.62268
      6.805e+07          1.59467
      6.942e+07          1.56766
       7.08e+07          1.54165
      7.222e+07          1.51563
      7.366e+07          1.48962
      7.514e+07          1.46461
      7.664e+07           1.4396
      7.817e+07          1.41559
      7.974e+07          1.39158
      8.133e+07          1.36857
      8.296e+07          1.34556
      8.462e+07          1.32255
      8.631e+07          1.30054
      8.804e+07          1.27853
       8.98e+07          1.25652
      9.159e+07          1.23551
      9.342e+07           1.2145
      9.529e+07          1.19449
       9.72e+07          1.17448
      9.914e+07          1.15448
      1.011e+08          1.13547
      1.031e+08          1.11646
      1.052e+08          1.09745
      1.073e+08          1.07944
      1.095e+08          1.06143
      1.117e+08          1.04343
      1.139e+08          1.02542
      1.162e+08          1.00841
      1.185e+08         0.991704
      1.209e+08         0.975097
      1.233e+08          0.95879
      1.257e+08         0.942683
      1.283e+08         0.926976
      1.308e+08         0.911469
      1.334e+08         0.896262
      1.361e+08         0.881256
      1.388e+08         0.866549
      1.416e+08         0.852043
      1.444e+08         0.837837
      1.473e+08         0.823931
      1.503e+08         0.810125
      1.533e+08         0.796619
      1.563e+08         0.783413
      1.595e+08         0.770308
      1.627e+08         0.757502
      1.659e+08         0.744897
      1.692e+08         0.732591
      1.726e+08         0.720386
      1.761e+08         0.708481
      1.796e+08         0.696676
      1.832e+08         0.685171
      1.868e+08         0.673766
      1.906e+08         0.662661
      1.944e+08         0.651657
      1.983e+08         0.640852
